time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,rain_sum,cloud_cover_mean,pressure_msl_mean,wind_speed_10m_max,wind_direction_10m_dominant,sunshine_duration
2024-11-08,27.7,33.8,22.2,58,0.0,0.0,0,1011.8,17.2,25,38281.66
2024-11-09,27.7,34.1,22.0,58,0.0,0.0,0,1011.9,17.9,31,38302.85
2024-11-10,27.6,33.7,21.7,56,0.0,0.0,0,1011.9,20.3,11,38066.56
2024-11-11,27.9,33.3,22.9,47,0.0,0.0,0,1011.8,20.6,26,38088.1
2024-11-12,27.8,33.5,22.3,53,0.0,0.0,0,1011.1,17.9,36,37851.21
2024-11-13,28.5,34.8,23.4,49,0.0,0.0,3,1009.4,12.6,31,37872.93
2024-11-14,29.1,35.4,23.0,46,0.0,0.0,39,1010.4,10.7,33,37375.76
2024-11-15,29.0,33.9,25.1,58,0.3,0.3,65,1011.5,10.5,350,36357.14
2024-11-16,29.2,34.4,25.4,65,0.0,0.0,29,1010.7,14.2,343,36897.82
2024-11-17,29.7,35.8,25.7,58,0.0,0.0,6,1010.3,14.5,3,36918.67
2024-11-18,28.9,34.8,24.2,52,0.0,0.0,0,1011.3,12.3,21,37205.46
2024-11-19,27.6,33.9,22.1,45,0.0,0.0,0,1012.5,14.1,22,37232.43
2024-11-20,26.9,33.1,22.0,47,0.0,0.0,0,1012.1,13.5,33,37258.82
2024-11-21,26.7,33.1,21.4,49,0.0,0.0,3,1011.8,12.8,15,37022.2
2024-11-22,26.5,32.7,20.9,54,0.0,0.0,2,1011.3,12.6,346,37046.95
2024-11-23,26.5,32.0,21.6,56,0.0,0.0,30,1012.2,10.1,353,36807.8
2024-11-24,26.9,33.0,21.7,56,0.0,0.0,69,1012.3,12.0,349,36802.84
2024-11-25,26.7,32.9,21.4,54,0.0,0.0,72,1011.9,13.0,18,36325.1
2024-11-26,26.3,32.3,20.7,45,0.0,0.0,72,1011.8,13.5,31,36610.09
2024-11-27,26.2,32.6,20.4,42,0.0,0.0,13,1011.0,13.1,28,36630.32
2024-11-28,26.4,32.1,19.9,35,0.0,0.0,14,1011.0,11.3,45,36649.62
2024-11-29,25.3,31.4,20.3,42,0.0,0.0,19,1011.2,14.4,18,36668.19
2024-11-30,25.1,31.4,19.9,43,0.0,0.0,62,1009.9,12.2,16,36420.54
2024-12-01,25.8,32.6,20.5,52,0.0,0.0,89,1008.1,13.3,5,36000.0
2024-12-02,27.6,33.8,22.8,57,0.0,0.0,76,1007.5,12.3,6,36000.0
2024-12-03,28.9,33.6,25.6,59,0.2,0.2,75,1008.9,14.5,17,36000.0
2024-12-04,29.4,34.2,26.5,66,0.2,0.2,74,1009.8,13.4,23,31666.37
2024-12-05,29.2,34.3,25.8,69,0.0,0.0,33,1010.7,10.4,335,36000.0
2024-12-06,28.5,32.7,25.2,65,0.0,0.0,38,1010.8,12.8,336,36000.0
2024-12-07,27.6,32.8,24.3,51,0.0,0.0,43,1010.6,15.6,343,36000.0
2024-12-08,25.4,31.1,21.2,44,0.0,0.0,72,1011.3,13.5,353,36000.0
2024-12-09,24.9,30.9,20.4,36,0.0,0.0,49,1011.5,16.2,3,36281.93
2024-12-10,25.1,31.4,20.4,48,0.0,0.0,55,1011.2,11.0,5,36000.0
2024-12-11,26.3,33.6,21.2,57,0.0,0.0,31,1011.5,12.3,18,36000.0
2024-12-12,25.3,31.1,20.5,60,0.0,0.0,8,1011.4,14.5,350,36000.0
2024-12-13,25.9,32.3,21.2,51,0.0,0.0,79,1011.8,12.0,24,36206.49
2024-12-14,25.9,32.9,20.1,43,0.0,0.0,53,1012.7,11.5,42,36195.97
2024-12-15,25.5,33.2,19.0,44,0.0,0.0,19,1013.6,10.3,29,36185.02
2024-12-16,24.9,32.4,18.3,44,0.0,0.0,3,1012.6,11.9,4,36443.0
2024-12-17,24.0,30.8,17.8,49,0.0,0.0,39,1011.5,12.3,343,36161.99
2024-12-18,24.3,32.2,18.2,56,0.0,0.0,15,1010.7,10.6,356,36419.38
2024-12-19,23.6,29.7,17.9,69,0.0,0.0,20,1010.8,11.4,333,36406.58
2024-12-20,23.3,28.2,19.6,72,0.0,0.0,6,1011.0,13.2,331,36392.98
2024-12-21,23.5,27.9,19.2,75,0.0,0.0,3,1011.3,10.5,285,36108.95
2024-12-22,24.0,27.8,20.9,77,0.0,0.0,30,1011.9,12.0,318,36000.0
2024-12-23,23.8,27.3,21.2,71,0.0,0.0,25,1012.2,14.7,339,35499.41
2024-12-24,23.9,28.5,20.6,60,0.0,0.0,21,1012.3,16.1,343,36061.92
2024-12-25,24.0,28.7,20.3,61,0.0,0.0,12,1013.1,14.1,342,36314.83
2024-12-26,24.9,29.6,21.5,68,0.0,0.0,22,1014.6,12.9,338,36297.51
2024-12-27,24.7,28.2,21.7,70,0.0,0.0,9,1014.9,14.5,337,36279.75
2024-12-28,25.0,29.9,21.7,68,0.3,0.3,19,1015.0,14.0,350,36261.59
2024-12-29,25.7,30.4,22.2,69,0.0,0.0,16,1014.7,12.3,347,32928.52
2024-12-30,26.9,32.6,23.4,63,0.0,0.0,1,1014.4,11.7,355,36762.96
2024-12-31,27.2,33.2,22.8,59,0.0,0.0,0,1014.7,12.4,351,37012.91
